Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,ecg_id,segment_id,label
-0.64519274,-1.745201,-2.1623983,-0.3651128,2.6869187,0.9711964,-0.32386312,0.85844064,0.37176815,-2.2536771,-0.23353896,-1.5499324,0.22803567,0.44346935,0.6147207,718,seg_6a8s,STTC
-0.21137814,-1.7207615,-2.884951,-0.9314615,1.189797,0.5986506,0.07089848,-0.40385652,0.5824295,-3.2611616,0.7564629,-1.4820597,0.11339556,-0.3648976,0.29885486,718,seg_8a10s,STTC
-0.81978804,-2.1132405,-2.494152,-0.37010726,2.0292559,0.6561463,0.2795464,1.254223,-0.9691439,-1.7652383,0.14903954,-1.4889328,0.68571144,0.18140903,0.5948588,719,seg_0a2s,NORM
-0.16856915,-1.7562373,-2.2412481,-0.67634696,3.214232,0.6524357,-0.8507868,0.06496742,0.3274151,-1.7462311,0.2653409,-0.94388676,0.8844665,-0.15079741,0.8051604,719,seg_2a4s,NORM
0.6375738,-2.3593488,-3.317473,-2.2690358,2.951637,0.08122933,-0.9157389,-1.2849586,0.39044857,-2.8585784,0.69531834,-1.3770388,0.5739956,-0.72721505,0.87730265,719,seg_4a6s,NORM
0.6934375,-2.2170193,-2.4217367,-1.511939,2.2782133,0.3241172,-1.1283065,-1.1155412,0.5101073,-2.9260364,0.8700566,-1.2994919,0.79374105,-0.41622317,0.785498,719,seg_6a8s,NORM
0.48991358,-2.5613856,-3.1270986,-2.1841679,2.9397564,0.20616461,-0.8845744,-0.8960573,0.4110412,-3.0853455,0.7965595,-1.4961715,0.7646274,-0.67855424,0.92306757,719,seg_8a10s,NORM
0.15731196,-3.452238,-4.1587377,-1.3973598,4.595437,-0.51900005,-1.1187837,4.327127,-0.102094516,-5.1595407,1.3509867,-4.805157,-1.1735438,-0.37831753,1.8711811,720,seg_0a2s,MI
-0.16383156,-3.4158106,-4.0710506,-1.580363,4.480634,-0.4141656,-1.3020982,4.270847,0.23379081,-4.8001695,1.2143196,-4.421394,-1.0662465,-0.257977,1.9081411,720,seg_2a4s,MI
-0.642095,-3.6500108,-4.1557965,-1.8096714,4.755132,-0.12684903,-1.2793963,4.8473105,0.36509067,-5.0366216,1.0401597,-4.63669,-1.1583339,-0.16776241,2.3106773,720,seg_4a6s,MI
-0.420699,-3.3198998,-4.2231994,-1.7497125,4.3626943,-0.36604622,-1.171971,4.730638,0.38312975,-4.9013324,1.2286342,-4.516076,-1.1823868,-0.23171525,2.127959,720,seg_6a8s,MI
0.5425494,-3.5353725,-3.8482838,-1.5894756,4.349987,-0.20406538,-1.0111053,4.3391113,-0.4959308,-4.5732713,0.9985546,-4.1097403,-0.7558796,-0.39707375,1.7164594,720,seg_8a10s,MI
-1.1384267,-4.7195053,-3.2807446,-1.370698,2.447946,-0.32341924,-0.475866,4.197283,-3.4978666,-4.887141,3.0033345,-1.190476,0.44522828,-2.7353,0.8873898,722,seg_0a2s,MI
-2.6292813,-6.4378448,-1.6489099,-0.9517489,7.5195503,0.44871563,-3.6244168,4.7975855,-1.5719328,-3.827995,1.6011045,-2.1716092,1.0631192,-1.2200013,2.9427464,722,seg_2a4s,MI
-1.4132397,-5.1927576,-2.686079,-1.0926559,4.8815355,-0.28007212,-1.9609469,5.1027117,-3.4399748,-4.5688157,2.4373763,-1.5771803,0.38457674,-1.9619355,1.0752529,722,seg_4a6s,MI
-1.5747678,-5.0047164,-2.5582662,-0.6315087,4.490943,-0.19225568,-1.7884041,5.0045342,-3.2108345,-4.1856318,2.531385,-1.4654812,0.50621635,-2.0358205,1.2474661,722,seg_6a8s,MI
-1.5512604,-4.024381,-2.6091275,-0.16822189,5.3122835,-0.19550192,-2.0775366,5.7918763,-3.319333,-3.4429889,2.5444074,-1.6350771,1.0343949,-1.276426,0.77280736,722,seg_8a10s,MI
-2.5004144,-6.0703998,-3.1209812,-0.24391356,6.490079,-0.050119042,-1.0989454,2.205494,-3.3615365,-4.7935886,0.97148633,-5.9501805,-1.006574,-0.21891527,-1.4668343,723,seg_0a2s,MI
-1.3125564,-4.811027,-4.5538273,-1.5251684,5.826672,0.07726103,-2.0111072,1.4829358,-2.998294,-4.8575153,1.1400088,-4.7410755,-1.1432401,-0.10784109,-1.737536,723,seg_2a4s,MI
-1.7376614,-5.149389,-4.1867886,-1.4587102,3.9408453,-0.14969781,-1.2969483,0.9927411,-2.2905984,-4.726068,1.9043869,-4.390178,-0.94197947,-0.9639373,-1.7787659,723,seg_4a6s,MI
-1.4209615,-4.6235843,-4.5349827,-1.5687411,5.675763,0.1500583,-2.1063745,1.5250558,-2.82039,-4.611062,1.1792023,-4.537472,-1.0602213,-0.076864764,-1.8219053,723,seg_6a8s,MI
-2.8332992,-5.4118595,-3.6016903,-0.88545334,5.5669174,0.31136653,-1.7761891,2.7379246,-2.2692738,-3.8871932,0.9600487,-4.572154,-0.9386418,-0.1592078,-1.2448509,723,seg_8a10s,MI
-0.43870783,-2.5934272,-2.4418392,-1.2797172,3.0551813,-0.019676447,0.31493387,2.8358352,-0.34079888,-3.6221597,0.023705825,-3.2651448,-0.479164,0.3866833,1.197856,724,seg_0a2s,CD
0.50660115,-2.2634964,-3.081254,-1.9533474,3.041775,-0.38502184,0.20842472,2.3984678,-0.61617935,-4.431319,0.13812146,-3.3169289,-0.54318833,0.61924756,0.9357554,724,seg_2a4s,CD
-0.20987232,-2.184112,-2.5458002,-1.2493043,2.7525575,-0.11411154,0.33404532,2.6363828,-0.2740429,-3.5285532,0.305045,-3.0033727,-0.38707685,0.21198016,1.0197594,724,seg_4a6s,CD
0.69232845,-2.126187,-3.1896892,-2.0376072,3.0240707,-0.40281722,0.28702208,2.271717,-0.635986,-4.5765886,0.1854989,-3.2304904,-0.4613567,0.5754916,0.93491995,724,seg_6a8s,CD
-0.16443688,-2.0402896,-2.391271,-1.2208924,2.7999148,-0.011225671,0.19355598,2.5896287,-0.15945625,-3.411489,0.3075179,-2.929362,-0.34746128,0.20489925,0.9970925,724,seg_8a10s,CD
-0.6354375,-3.2464588,-2.627524,-1.2416377,5.2187815,-0.5552561,-3.212842,2.052072,-1.9879951,-5.35238,3.11991,-4.8315277,-1.88019,-1.6046454,-0.64235616,725,seg_0a2s,NORM
-0.8680341,-2.517403,-2.4851003,-0.61441565,5.03032,-0.33449343,-0.85559654,3.4322388,-3.1069043,-5.823103,2.178225,-5.011118,-1.3384799,-0.60471374,-0.63653445,725,seg_2a4s,NORM
-2.4913833,-3.7805276,-1.947786,-0.7182151,6.191711,-0.050606787,-1.9556999,4.1671658,-2.0732832,-4.1600986,1.4116093,-4.9820666,-1.8758038,-0.7286426,0.112051405,725,seg_4a6s,NORM
-2.5234334,-3.5961213,-2.179883,-0.66193914,5.7785077,0.00850001,-1.6854252,4.165164,-2.4346714,-3.7644792,1.4984648,-5.06843,-1.8882698,-0.79377276,0.16875231,725,seg_6a8s,NORM
-0.5567297,-1.9470826,-2.3208246,-2.8427498,4.3164287,0.36199683,-0.016080506,1.009175,-2.3976932,-5.9485283,0.16827264,-4.0876937,-2.4981616,-0.40575916,-0.6238146,725,seg_8a10s,NORM
-0.19064198,-2.518377,-4.7408895,-1.1244054,2.5483973,-0.17342094,-0.1215523,1.2052413,0.04248532,-4.348593,0.3326729,-1.8533838,-0.69742286,0.05575653,0.66749895,726,seg_0a2s,NORM
-0.6185763,-3.016103,-4.4276543,-1.2186093,3.1893697,0.09818588,-0.616284,1.5659577,-0.28075427,-4.5585375,0.17579481,-2.15136,-0.7939655,0.32202625,0.68973744,726,seg_2a4s,NORM
-1.3552339,-3.1847427,-4.1816535,-1.2519512,3.511826,0.5369803,-0.3631582,1.9621608,-0.14169371,-4.0649137,-0.283204,-2.1426005,-0.70090014,0.37004828,1.2531242,726,seg_4a6s,NORM
-0.13500142,-2.5321972,-4.613134,-1.0161073,2.6952436,-0.19498822,-0.1837404,1.1644211,-0.055783167,-4.4513507,0.46697894,-1.8861871,-0.5598,0.04035093,0.556141,726,seg_6a8s,NORM
-0.23620933,-2.6007175,-4.68091,-1.2394617,2.8242471,-0.03865093,-0.4755975,1.278065,-0.47848034,-4.6999235,0.4037764,-1.9495935,-0.738063,0.23361665,0.5565065,726,seg_8a10s,NORM
-0.9687909,-7.2922835,-8.781103,-5.7542996,11.057063,-3.050597,-9.691909,-1.5006473,-4.679238,-2.9658134,2.5591192,-9.152021,-6.2908797,-1.3796812,-0.70608926,727,seg_0a2s,MI
-2.8752422,-7.6214843,-8.399413,-3.4956114,7.663187,-1.258298,-4.5866547,3.4468474,-4.747004,-3.2908847,0.98607576,-6.6956635,-4.5689917,-1.2109112,-0.31905124,727,seg_2a4s,MI
-1.7615732,-5.3188577,-5.014886,-1.3847871,5.595264,-0.5528488,-2.4307585,2.8362062,-1.9162447,-3.2240498,1.5751134,-4.7564363,-1.2457457,-0.8224661,0.6214737,727,seg_4a6s,MI
-1.1873447,-5.19267,-7.0178566,-3.5193284,5.6618366,-0.30207792,-2.9456363,0.61479944,-2.9801798,-3.5744731,1.152173,-5.068748,-2.9652607,-1.5421302,0.6059088,727,seg_6a8s,MI
-4.5900626,-7.103166,-11.742779,-6.949869,5.307178,-0.5923413,-1.003471,1.9716682,-8.270862,-3.76513,-0.2694025,-8.799914,-7.3193126,-2.0481048,-0.14698228,727,seg_8a10s,MI
-2.245023,-3.317595,-3.7332826,-0.43820733,3.3242943,0.28107816,1.8249884,3.0021594,-2.1859457,-5.946706,0.9291094,-2.8736553,-0.14867184,-0.5385206,-1.4990947,728,seg_0a2s,MI
-2.3364997,-3.5256224,-2.959022,-0.40136594,5.123015,0.9166757,-0.3244211,2.3342242,-1.0468817,-5.0935388,1.0076576,-3.1692004,0.40591675,-0.09290166,-1.0280128,728,seg_2a4s,MI
-2.3148656,-4.247642,-3.0498314,-0.28514147,6.8876605,0.616941,-0.046824582,3.5251725,-1.8578489,-5.8373423,0.11513858,-3.3747869,0.25605404,0.37190193,-0.8997723,728,seg_4a6s,MI
-1.8349764,-3.7086086,-2.805469,0.6345887,6.3313375,0.3586172,-0.46252775,3.353594,-1.8108101,-5.2677174,1.129299,-3.0740077,0.62378746,-0.17088641,-1.0823195,728,seg_6a8s,MI
-1.4339114,-4.0827804,-3.3170729,-1.1647601,3.8778193,0.3801958,0.54637724,1.4353282,-0.9489892,-6.700011,1.4289635,-2.9378567,-0.03509508,-1.1244227,-1.0531163,728,seg_8a10s,MI
-0.49565667,-4.2950754,-2.737516,-1.6408195,2.6891937,-0.58506787,-0.48509532,0.2276128,0.7509693,-3.5301743,0.4326601,-2.6809487,-0.7516971,-0.72666514,0.04761584,729,seg_0a2s,NORM
-0.3601607,-4.2237945,-2.342607,-1.4580319,2.5402277,-0.8379725,-0.3516589,0.18622673,0.9180567,-3.5506856,0.58636034,-2.6534092,-0.48835802,-0.69756424,-0.020646691,729,seg_2a4s,NORM
-0.44829434,-4.2790837,-2.4386778,-1.5284994,1.920796,-0.909665,0.038986437,0.31789392,0.975875,-3.3185852,0.34576,-2.5538366,-0.6005529,-0.5778508,-0.083519846,729,seg_4a6s,NORM
0.028928578,-3.7633271,-2.518704,-1.2536981,3.4612706,-1.0034691,-0.37645695,0.5884453,0.39425725,-3.2055411,-0.18708706,-2.6131904,-0.4722339,0.13407822,-0.13129595,729,seg_6a8s,NORM
-1.2369463,-4.457557,-2.3412447,-0.9679448,3.2673826,-0.56598175,0.067878075,1.6695063,0.47911897,-2.8678951,-0.49118814,-2.7596335,-0.4203496,0.19008657,0.26592132,729,seg_8a10s,NORM
-1.0330731,-3.6106884,-3.1047387,-0.09579407,4.066785,0.9795711,-0.9542618,2.2058256,-0.91944593,-2.8545382,0.43051943,-2.1785035,0.45057565,-0.22186305,1.5401654,731,seg_0a2s,MI
-0.12809229,-3.141122,-4.700205,-1.093961,3.5873878,0.5319638,-0.8385122,1.9300582,-1.7086852,-4.298365,0.7015774,-3.1085944,-0.40509444,0.1760177,0.9594821,731,seg_2a4s,MI
-0.7414912,-3.3648834,-4.543728,-0.39452887,4.7354445,0.264621,-0.9055749,2.9392104,-1.7318263,-3.9301813,0.22222048,-3.4582407,-0.34664613,0.80318725,0.991693,731,seg_4a6s,MI
-0.2297173,-2.906484,-3.4084077,-0.20729575,3.7635133,0.42715403,-1.3692183,1.2804414,-0.31475687,-3.1610684,0.97641826,-2.3101268,0.31513876,-0.2281953,1.0388024,731,seg_6a8s,MI
0.114826396,-2.9612787,-4.274226,-0.911897,3.7990198,0.06416009,-1.6237991,1.2882893,-1.0711324,-4.208294,1.0939372,-2.977074,-0.4694032,0.017735213,0.8581238,731,seg_8a10s,MI
0.018883958,-1.5979344,-2.7475739,-0.18438575,2.3414848,0.32498887,-0.1968886,0.08349612,-0.50001866,-3.3917327,0.3543797,-1.8122349,0.0053951666,0.4285224,0.09176473,732,seg_0a2s,NORM
-1.3827467,-2.2101066,-1.9768434,0.13880008,2.6889868,0.83902574,-0.06196556,0.9109036,-0.20717409,-2.7278452,-0.22001082,-1.8779609,-0.05373355,0.5564241,0.56175697,732,seg_2a4s,NORM
-0.8185892,-1.8606592,-2.2999296,0.19019407,2.4516625,0.6747897,-0.2989189,0.5544518,-0.19998026,-2.7607272,0.16832206,-1.6954875,-0.03529789,0.356696,0.40616903,732,seg_4a6s,NORM
0.16826509,-1.5416894,-2.7550163,-0.25989857,2.4704301,0.26517972,-0.210159,-0.03672485,-0.4521035,-3.5294418,0.3773331,-1.8881841,0.04206617,0.44163007,0.060843214,732,seg_6a8s,NORM
-1.2916124,-2.2009027,-2.0273824,0.15782802,2.6590705,0.8630854,-0.07428789,0.8320373,-0.26761854,-2.747271,-0.1798062,-1.7764605,-0.021375611,0.4823113,0.5832493,732,seg_8a10s,NORM
-1.0943947,-3.0825884,-2.672359,1.7253087,5.228266,0.2872556,-1.415635,2.1655204,-2.609432,-3.9467094,1.0804862,-3.0826561,-0.3228473,0.09903241,-0.8367934,733,seg_0a2s,CD
-1.2475493,-3.1698382,-2.383007,1.4197943,4.214197,0.42206198,-2.020901,1.1176174,-1.2303905,-3.3540585,1.6984035,-2.479798,-0.04221077,-0.5350592,-0.27707437,733,seg_2a4s,CD
-1.8655952,-3.0421784,-3.103384,0.6699412,3.11247,0.72242963,-0.9763194,2.018208,-1.808109,-3.1618516,0.959468,-2.237587,-0.7177767,-0.37267232,-0.6212702,733,seg_4a6s,CD
-1.8741763,-3.0670314,-3.2382426,0.4413131,3.4553568,0.7189782,-1.5542115,1.7640066,-1.4029591,-3.038789,1.1024753,-2.139054,-0.53454554,-0.27949393,-0.28910267,733,seg_6a8s,CD
0.5642395,-2.8928201,-2.9869342,-1.0467947,3.9832277,0.08136964,-3.236429,-1.2378018,-0.027650803,-4.589158,1.7068833,-1.883249,-0.33308643,-0.7042565,-0.1192365,733,seg_8a10s,CD
-1.2505708,-3.066742,-3.1179004,-0.35423002,3.435496,-0.3375568,-0.62108594,1.8396547,-2.2445323,-5.2755327,1.6297234,-2.2370727,-0.23720023,-0.26991135,-2.2077446,734,seg_0a2s,MI
-1.3872468,-2.927407,-3.0925603,-0.003538385,3.434866,0.10735272,-0.47741237,1.9646332,-2.1708295,-5.4893374,1.5791609,-2.2844589,-0.26244447,-0.2838108,-2.5292766,734,seg_2a4s,MI
-1.5848752,-2.961323,-3.4920855,-0.17089468,3.643391,0.25706258,-0.57896113,1.9238849,-2.4152017,-5.667998,1.5032434,-2.4429808,-0.4833058,-0.21102773,-2.6369245,734,seg_4a6s,MI
-1.5674336,-2.9963138,-3.17725,-0.10755417,3.5063653,-0.30073318,-0.4636123,2.1479344,-2.5936227,-5.736799,1.9105338,-2.5450652,-0.34820056,-0.33072662,-2.5228984,734,seg_6a8s,MI
-1.162291,-2.863614,-3.236003,-0.124725714,3.8331265,0.06529687,-0.8237601,1.9241829,-2.5459182,-5.580173,1.807999,-2.5361254,-0.5025259,-0.50574434,-2.7781456,734,seg_8a10s,MI
-0.54620683,-2.2619588,-3.3650975,-2.4733205,2.566188,0.18862866,0.30058527,0.16284755,0.69972426,-3.1571462,0.5253413,-2.979358,0.05792156,-0.17565845,-0.5761819,735,seg_0a2s,NORM
-0.9010168,-2.2452552,-2.6061716,-1.3291187,2.4217312,0.37750608,0.6915819,0.3170743,1.1026149,-3.6595025,1.0389924,-2.6263242,0.7117073,-0.52623886,-0.4584066,735,seg_2a4s,NORM
-0.32034737,-2.025825,-2.626556,-1.2600462,3.7564282,0.107889324,0.40678534,1.0939558,0.51293314,-3.9556365,0.58407134,-2.876234,0.9243586,0.32707423,-0.61314857,735,seg_4a6s,NORM
-1.7325065,-2.589654,-2.2802224,-0.9387353,3.9542096,0.37274817,0.36101538,1.5655829,0.57229686,-3.4265637,0.40864974,-2.772149,0.84449583,0.28789026,-0.17238724,735,seg_6a8s,NORM
-1.5235931,-2.313151,-2.4029236,-1.0878568,3.725934,0.7618619,0.5074659,1.3779932,0.37669998,-3.2685082,0.069537535,-2.6126761,0.5232599,0.22475128,-0.22317886,735,seg_8a10s,NORM
-1.3127981,-3.281519,-3.461648,-1.0633137,3.5953999,0.33757722,-0.47352672,1.3215092,-0.58544254,-6.156095,2.0142047,-3.3336368,-0.10700611,-0.7803783,-0.9779061,736,seg_0a2s,NORM
-0.873121,-3.188754,-3.6066556,-1.0552514,3.296602,0.4041073,-0.19523129,1.3461708,-0.33576083,-6.423156,1.717999,-3.3511562,-0.3944695,-0.75164574,-0.866168,736,seg_2a4s,NORM
-1.832823,-3.237372,-2.923326,-0.24753869,5.1808043,0.73256147,-0.9504532,2.193811,-0.5066679,-5.3957334,1.2239137,-3.5612679,0.090115115,0.045631565,-0.7103816,736,seg_4a6s,NORM
-1.3792852,-2.8671062,-2.8365388,-0.0028032437,4.6535807,0.5553845,-0.88710976,2.0864923,-0.6089514,-5.2501593,1.4493568,-3.3745959,0.015953138,-0.11347775,-0.9109576,736,seg_6a8s,NORM
-1.8581822,-3.2715218,-3.0800924,-0.2397902,4.9781218,0.5966884,-0.90637225,2.3576515,-0.6145543,-5.422245,1.3652606,-3.611537,0.027105652,0.025267534,-0.78848577,736,seg_8a10s,NORM
-1.12894,-0.827238,-3.279759,-0.8262304,3.972652,-0.0010266006,-0.14772022,3.4111962,-2.6993358,-4.630193,2.4326332,-5.9548383,-1.072138,-0.0052138865,-1.2861776,737,seg_0a2s,NORM
-1.2641332,-0.84201443,-3.5351763,-0.9889365,3.8996294,0.0061246455,0.03277839,3.248338,-2.4737196,-4.7936397,2.2752614,-6.0431476,-1.0269485,0.24512722,-1.2601482,737,seg_2a4s,NORM
-2.1996565,-1.0723579,-3.0090775,-0.14623147,5.3096776,0.1592317,-0.40735927,4.561676,-2.5384698,-4.09653,1.7333034,-6.306101,-1.1198636,0.7346212,-1.0128454,737,seg_4a6s,NORM
-1.5491468,-0.86746186,-3.544311,-0.84146345,3.7568102,-0.018079668,0.010920413,3.323503,-2.2718058,-4.640361,2.3777556,-6.150086,-1.2345456,0.12186316,-1.2551682,737,seg_6a8s,NORM
-2.8128188,-1.1582358,-2.6022325,-0.033322513,3.9971576,0.4746812,-0.2170215,3.858224,-1.9572775,-3.3426135,2.096445,-5.8808384,-1.2919414,-0.068244606,-0.79594505,737,seg_8a10s,NORM
7.312597,-13.330518,-7.9496613,-5.417008,15.021071,-4.1698656,5.2842,6.498861,-4.9365,-23.306124,-0.006448224,-10.113938,-0.079491496,-2.6025338,-0.042359054,739,seg_0a2s,STTC
4.0559573,-9.0035515,-6.3505,-2.2613182,7.258153,-2.3694444,2.570947,4.284511,-1.7072537,-17.109184,0.41748986,-6.9109445,-2.9163456,-1.8621054,-0.745589,739,seg_2a4s,STTC
6.0572667,-11.469766,-9.22242,-3.4018977,8.837526,-3.9529617,4.215038,8.583046,-0.28137678,-23.175833,-0.2244074,-11.341082,-6.540087,-2.3641229,1.5935491,739,seg_4a6s,STTC
2.2660804,-7.816927,-3.729303,-1.6616404,8.5082035,-0.79411423,0.05124808,6.4657497,-1.4650223,-11.894977,-0.29012007,-5.011157,-2.047758,-1.3505611,1.0005069,739,seg_6a8s,STTC
2.292561,-6.742989,-2.5945768,-1.4446161,7.68306,-1.7688086,1.0184048,1.4357852,-5.154236,-11.2655945,1.5637052,-3.775795,0.78233665,-1.7449954,-1.7139452,739,seg_8a10s,STTC
-0.15655328,-2.342416,-3.89879,-4.100383,4.331226,-0.97951007,1.3704958,2.0995708,-1.1540759,-4.4428196,1.5562297,-4.2345247,0.27911377,-1.2872167,0.4500616,740,seg_0a2s,NORM
-0.55600035,-1.7773274,-2.5976925,-2.1550746,2.8643913,-0.36529878,-0.5701828,1.9211555,-0.8109994,-2.4447596,1.9720637,-3.6482792,-0.92823714,-1.559402,0.6804712,740,seg_2a4s,NORM
-0.265321,-1.6334583,-3.3734293,-2.904808,3.3505692,-0.3074226,-0.042662032,1.7449474,-0.9869928,-3.058859,1.8958019,-3.818854,-0.39605117,-1.42122,0.7697927,740,seg_4a6s,NORM
-0.117502555,-1.8851322,-2.576623,-1.9917707,4.505509,-0.7655206,-0.35924459,3.215609,-1.29315,-3.393989,1.6507999,-4.0034585,-0.29167998,-0.7967116,0.7489636,740,seg_6a8s,NORM
-1.1615862,-1.5380937,-3.6746244,-2.692639,4.893735,0.72504956,-0.85051334,2.496508,-1.6205802,-2.0523312,0.44105145,-4.183405,-1.1668432,-0.28714597,1.1022682,740,seg_8a10s,NORM
-2.4060028,-4.816505,-5.4447193,-1.6856308,6.7104726,0.5016425,-1.669586,2.92521,-2.9018464,-6.335861,1.8418818,-4.241869,-0.74385154,-0.74325,-1.6943927,741,seg_0a2s,HYP
-3.060341,-5.0822506,-4.875168,-0.10465872,7.322241,0.01906225,-1.8376905,4.205563,-2.8453412,-5.6545086,1.8622546,-4.392225,-0.48465395,-0.3093922,-1.8201466,741,seg_2a4s,HYP
-2.1228268,-4.9941363,-5.3925085,-1.6983967,6.508929,0.29456425,-1.7073061,2.9054635,-2.9736104,-6.3479652,1.8144023,-4.0918407,-0.65617466,-0.68279755,-1.555619,741,seg_4a6s,HYP
-2.5004451,-5.058107,-5.4841094,-1.6201186,6.669829,0.4389844,-1.7962099,2.7477822,-2.988522,-6.3314476,1.7261851,-4.336667,-0.90808344,-0.6080293,-2.0044007,741,seg_6a8s,HYP
-3.1040444,-5.1998158,-5.076313,-0.21964386,7.7008023,-0.08267677,-2.1504638,4.3502736,-3.1274047,-5.9636292,1.8411654,-4.6896586,-0.99995553,-0.3314135,-2.0010092,741,seg_8a10s,HYP
-1.2860872,-2.972991,-3.3876748,-1.2448657,4.854721,0.37018612,0.7345359,1.5775392,-0.63149196,-5.5411406,0.66691595,-2.9678981,0.53013265,-0.13278835,-1.3691722,742,seg_0a2s,MI
-2.089535,-3.4802988,-2.998579,-0.87753373,3.0825343,0.24387233,1.3029157,1.1804583,-0.1400142,-5.5912623,1.449796,-2.8385968,0.35612804,-1.0207876,-1.2977141,742,seg_2a4s,MI
-1.445573,-3.1547782,-3.1912255,-0.82240504,4.6984606,0.40793207,0.8439167,2.0234845,-0.6863671,-5.812462,0.9910183,-2.9847834,0.71820927,-0.30867392,-1.223078,742,seg_4a6s,MI
-1.9265863,-2.614011,-2.8455353,0.077682,5.543843,0.5778392,0.52651983,2.5740402,-0.81250966,-4.172122,0.22795379,-2.6374438,0.6610627,0.21525684,-0.9941447,742,seg_6a8s,MI
-1.3810356,-3.0757694,-3.8705902,-1.6185949,5.2150054,0.1858456,0.25556168,1.0620365,-1.0421436,-5.0971,0.36978784,-3.015186,-0.17690882,-0.1499982,-1.1687295,742,seg_8a10s,MI
0.36720884,-2.123118,-2.41109,-0.48840815,3.375511,0.41292405,0.0384636,1.8054338,-2.1156826,-4.6673784,0.73385215,-1.9826663,-0.07212834,-0.4060896,0.29858154,743,seg_0a2s,STTC
-0.059978157,-2.0105639,-2.570425,-0.36124393,3.0823574,0.4253778,0.19103098,1.8932703,-1.3991454,-4.487134,0.6193506,-2.2692237,-0.41430902,-0.28617787,0.333831,743,seg_2a4s,STTC
-1.2021996,-2.4398768,-1.9966398,0.13905182,3.074661,0.6676519,0.22083616,2.3479536,-1.054183,-3.6562355,0.4030635,-2.0668962,-0.35494506,-0.36912417,0.71018636,743,seg_4a6s,STTC
-0.23343436,-1.9189454,-2.6691914,-0.39664316,3.0272882,0.30493575,0.18602744,1.7733285,-1.3429,-4.5105286,0.6598707,-2.2831614,-0.5744494,-0.26648492,0.27753672,743,seg_6a8s,STTC
-0.43737882,-2.1360128,-2.6195145,-0.32472855,3.268349,0.42336494,-0.032997668,1.7439725,-1.3906267,-4.4827743,0.5813637,-2.3300374,-0.5578176,-0.15388273,0.263302,743,seg_8a10s,STTC
-0.12215679,-2.6605937,-2.8374305,-0.03307727,3.2960503,-0.25031772,-0.6424379,1.8678997,-0.34891665,-1.7166055,-0.26723918,-1.6428417,0.202316,0.5589727,0.51275325,744,seg_0a2s,STTC
0.73445165,-2.9547935,-2.848247,-1.1802227,3.0604517,-0.20227018,-0.48986837,0.62976766,-0.6011887,-2.709159,-0.3377767,-1.6951592,0.14523205,0.34264457,0.6997694,744,seg_2a4s,STTC
1.1834719,-2.9751358,-2.92635,-1.2470305,2.8019416,-0.24526468,-0.48267692,0.7820227,-0.85244715,-2.4573877,-0.13715884,-1.4336832,0.21581338,-0.12014429,0.50004506,744,seg_4a6s,STTC
-0.10470519,-2.9715014,-2.7436094,-0.39766163,3.7122507,-0.20517346,-0.642011,1.9855621,-0.30683297,-1.9611049,-0.6086147,-1.9029267,0.031240046,0.66360486,0.55258584,744,seg_6a8s,STTC
0.43314284,-3.1126838,-2.5683694,-0.29319757,3.962195,-0.16814128,-0.5786578,2.0417469,-0.97285277,-2.1331608,-0.57939893,-1.6933339,0.42699367,0.5273816,0.7845969,744,seg_8a10s,STTC
-0.25819665,-1.6836828,-3.745388,-1.7740996,2.6633713,0.7674114,-1.4247171,0.57930946,-2.0245256,-3.6157072,2.2205608,-3.4136574,0.20197426,-0.23713054,-1.3025082,745,seg_0a2s,MI
-0.33458263,-2.1062615,-3.4074588,-1.2934842,2.6470823,0.56388474,-1.2205063,0.37064534,-2.1147504,-3.8753455,2.193256,-3.1407084,0.0381454,-0.56591535,-1.5566303,745,seg_2a4s,MI
0.078773215,-1.4276546,-3.7346654,-1.9106729,4.4222574,0.9849192,-1.9808292,1.2324184,-2.6461253,-3.1589465,1.0667833,-3.0564113,-0.30849165,0.21832722,-0.5705862,745,seg_4a6s,MI
-0.19490309,-1.9959884,-3.471868,-1.5158288,2.6509495,0.5337285,-1.4856145,0.6054139,-2.136757,-3.640518,2.2684224,-2.879728,-0.007854693,-0.7194336,-1.2986802,745,seg_6a8s,MI
-2.0112495,-2.9475634,-2.4369025,-0.9843946,4.4020185,1.647778,-2.0156717,2.8594708,-2.0866475,-2.216169,0.6248211,-3.370373,0.22765072,0.7370828,-0.49157682,745,seg_8a10s,MI
-1.8980508,-9.770362,-6.5931587,-4.3955493,10.223889,-3.7300832,-6.040778,2.469188,-2.9504912,-1.7432264,-1.1639735,-7.748508,-6.238526,-0.8035155,-0.16303214,746,seg_0a2s,STTC
-1.7421669,-8.626707,-7.887097,-3.9732776,4.452487,-4.7139325,-3.0662885,2.2298212,-3.3670287,-2.5541666,1.2366997,-6.531536,-5.844877,-2.4325612,-2.1198874,746,seg_2a4s,STTC
-0.02394937,-3.7911363,-3.2776194,-2.1570733,4.1900105,-1.3049521,1.2971728,2.2338016,-0.44440806,-4.5956097,-0.05651136,-4.033618,-0.60274774,-0.20409815,0.26470923,746,seg_4a6s,STTC
